"sold_price",".pred"
159500,193755.708378217
155000,159332.595448884
189900,239466.42154664
244900,223886.89585375
310000,217794.010035807
140000,135696.92032146
189900,213388.161591194
179000,195549.891861519
316000,337078.163063171
170000,202026.089174629
195000,236084.882166804
227500,240562.858417277
214000,242449.346172732
192500,247196.347640563
292500,198265.614934657
240000,202830.09222318
250000,213551.540507691
533000,464103.195115665
319900,260948.544782226
235000,254700.828750681
239900,240608.744716007
360000,278366.283386301
230000,186999.277044097
270000,240877.041349446
420000,255615.531594434
192589,217529.146609127
193386,217529.146609127
242900,257130.332896423
205000,181809.657859374
294900,285847.471362491
262000,215487.936596961
520000,481121.983082465
394000,335637.330784135
180000,180347.605840675
200000,222627.750660473
560000,660068.516449804
85000,205705.294647958
150000,164998.9624381
146000,143287.336710634
585000,521462.809079038
289000,258821.642992285
52500,107462.308825845
203500,205830.989535402
155000,164067.045092782
240000,228919.593767317
185000,212282.214156498
369900,365495.336655316
272000,282561.285523921
178900,187980.296409325
135000,124087.065692514
388000,339515.709161038
367900,301426.268790281
240000,223936.250082382
219900,243252.201616642
256000,240593.779063833
227900,160308.234858227
168000,220615.293488565
390000,325943.663091756
245500,206883.520946307
203000,256005.646120579
281000,239076.775452488
243500,284342.921811875
361470,285135.416305578
253000,227985.021289412
700000,578962.458950251
269900,254375.721676034
282937,271670.876107034
182500,203493.144465321
159900,191662.077977933
230000,203576.117459569
93900,117433.78454367
189900,272475.410895633
95000,101154.176552012
227000,211177.663733648
297500,349303.766734129
287500,323301.540050817
125000,126454.215596061
255000,261271.892752772
363330,249062.972361109
197000,222535.648759577
292000,373351.235875004
214400,225061.377607768
259900,325406.947421357
620000,547438.45576909
492000,494739.796550971
250000,261901.854809404
254000,230893.8968082
75000,119788.107204445
132000,140183.024854333
448950,444164.156497665
140000,137386.091958263
260000,252188.564764082
310500,277504.183354944
177900,148795.983276118
221000,225004.265729785
253000,189168.286139077
153500,177402.228128687
369000,390358.62187151
100000,199492.075455564
310885,314778.732673796
420000,427168.180853372
277000,291310.376645267
326000,331905.017009202
499675,528215.666573626
72000,81111.392469631
326500,329720.225237439
328000,289261.608476012
167500,162391.471333183
346000,337093.790432482
395000,340596.080015356
366744,365893.491111013
400000,500831.460778098
420000,314551.750590622
235000,187106.531200147
290500,285306.522125659
399007,353901.072455793
283000,334840.899449194
573043,447305.218118117
147500,160805.943101112
190000,153665.508613695
285000,211966.239805072
160000,156761.398422556
322000,231953.560425525
232500,254567.569401032
487500,474766.840383624
239000,184633.11632739
145000,121684.777662064
399900,439475.644264794
366558,467784.632678211
114000,113841.515381939
162225,194257.965063002
232911,257600.437646217
163000,190101.544606108
210500,243268.799931798
267000,255610.044330192
299200,343653.711494591
347481,355130.045732628
271855,239926.455628906
125000,133847.661311619
157500,199528.883258614
239900,200830.261332305
403634,345933.274478975
330000,258890.126005371
198000,414338.086352838
205000,228861.880963911
304320,283171.906694026
126000,145874.60349074
225100,264735.05886462
406000,360287.007975935
393398,356873.895466209
184000,212943.462633349
458000,519380.89504151
207900,186195.199877847
219077,206536.616847267
284000,288633.299190656
221900,263301.606425867
490153,305846.779153611
447182,530094.969188547
247400,371011.49459512
475000,480073.335050684
385000,375248.805608517
220000,202553.151252408
312500,372352.704236492
178900,206154.066542085
211000,247902.337051012
285000,231471.965015757
217140,221474.346573092
199900,222051.140590761
397000,421060.075482784
329900,349495.866235494
167500,164466.346037513
309900,337886.551748967
340000,315069.518061067
180000,207973.032242333
290000,335200.704537696
265900,313457.879308311
262500,313082.551671392
220992,223093.194336393
220777,229934.629969997
186000,211836.173999727
259000,307818.357099884
221335,222092.067624156
604300,595792.31804375
75000,84299.712544324
187600,193448.299916996
246000,223963.474952447
230000,261576.379130047
189900,198702.585169731
227923,221474.346573092
286401,286992.171481691
314700,313841.368939083
250000,288094.126328191
120000,124087.065692514
218405,217891.186187282
230000,278688.089474472
425000,541091.45584746
179500,185772.918488167
182650,178932.076054835
264900,259642.537397363
217900,222733.866347161
339000,380003.674570061
370000,492366.391602328
138000,146144.700595701
213000,222316.388339526
427000,453197.708823136
232000,259928.777195697
244000,266542.214802853
237000,325937.066191662
370000,356494.520033813
250000,303429.851501967
164000,171573.992865641
229000,300374.224017431
103000,109645.594895808
195000,177203.78266883
263500,307697.198844604
221400,273921.028944986
175000,207195.510190375
455000,445332.627577323
340000,337093.790432482
279000,274724.184225836
160625,167470.498745057
160000,179946.806580427
210000,214072.174307247
382500,343506.904423464
184000,203417.583091297
185000,251521.215684643
358000,412840.870120389
280000,275614.316660412
230000,255106.871035504
249900,261831.283922461
176000,187567.48426777
221000,226811.654418348
195000,191290.992664141
205000,359403.560413218
215000,205196.404657646
318500,336503.055934824
330000,346077.835521864
109000,138449.198887261
220000,160969.885981031
175000,188356.328789371
122000,152644.118895863
269900,291154.361611749
102000,170046.678929138
227935,271499.657353882
169000,192982.500516854
307250,322359.57314801
300000,348999.643572178
296000,338315.42023718
246000,264157.832914428
355000,423176.166793718
143500,161706.758800301
328000,333894.064221614
289000,351943.340745059
385000,443885.989800758
297500,288382.989876915
290000,379872.596219672
232700,265953.757178813
287900,270583.286376746
220250,251883.504666707
390000,398640.705764732
289710,280039.106984475
197000,197327.706982174
270000,312288.490738372
575000,552792.974113782
253000,275518.171605397
485000,495437.433167228
183000,225922.233894952
203850,219026.161917661
320000,281397.320566003
142500,162072.961775882
254513,241244.488699249
240000,276836.28194277
249900,315934.955729683
193000,202161.654142108
335651,341112.33800734
221600,306115.003145837
409763,370667.007636967
560000,674997.926695006
186000,208501.021031821
275000,305954.159408364
250000,271356.013951216
160400,161150.603976583
186750,272262.088368967
230000,239498.679672863
285925,263740.587210481
250000,245307.263417151
200000,219145.924165133
312500,311904.235896305
165000,173153.013520194
315000,326195.351316511
279000,308909.423165631
344000,374486.251409311
76000,81229.2123975342
149900,180308.46823157
390000,434572.712770874
253500,272814.044243562
342366,458756.735473573
295654,301699.527425467
246000,300249.302994206
212900,265417.548057507
245000,382800.604343803
180000,203343.860182872
209000,210364.136093275
450000,451790.695340008
179900,200231.835873354
181000,194428.999020749
226900,284269.556611103
105000,109432.766879105
240000,288372.613512258
127000,137896.505004391
220000,217634.545522266
263000,269691.914734424
350000,359413.963807592
468000,478022.297778328
244898,268484.433769539
165000,192383.779250472
210000,257906.079499613
199400,217958.570717179
249500,288458.808939357
187900,164410.631286499
580000,628981.139424559
148000,150892.631655611
238000,261792.114445901
260000,199286.759342884
182000,193087.049896043
84500,102900.797124703
279900,329056.80888905
443700,477330.89464441
228900,214554.517882527
212000,237143.646263016
449900,458125.327599415
299900,262026.754594935
237000,243714.888620083
267000,348181.214774814
304500,351018.075290794
166000,174164.589469929
220000,188084.292997638
119500,138449.198887261
189900,208789.344971928
305500,300130.558197585
189900,212402.751788427
180000,212219.807636853
204000,222883.040054932
167900,178953.285899814
210000,220195.287224178
264900,282554.103298939
342400,332914.862979707
450000,496843.831160549
136000,107946.564377527
273000,305264.571530078
460000,484409.230011577
367600,380638.243559795
110000,175696.78481054
249900,258405.719027385
134900,142154.483186726
282000,283586.520086967
242000,265613.608044639
211000,227282.878373551
370000,443025.881368304
204000,223650.036820268
217600,245198.75583076
337000,282657.259626882
192500,204741.269903621
135000,139032.377647827
203500,217835.068134315
295500,330465.287170057
239900,220649.431698759
102900,99926.6677188708
205000,195772.065729429
202000,224908.683499941
182000,212723.057642009
279000,241218.986533839
712775,651630.012820612
300000,275267.656453946
239300,267353.639636749
260000,322642.354519062
188000,213599.042687516
358913,422961.153358295
299000,297261.282743093
189900,217707.688885762
152500,148153.503278857
264900,256567.265916092
223500,300910.278675493
455000,462761.936882068
247000,230317.573223221
239900,266318.903987348
210000,234090.660227418
188900,222782.540260522
185000,193179.865673101
294000,325812.616396903
247000,246916.361252943
194000,203225.732814635
505000,436842.44346408
164000,196143.81562558
359001,344612.947828933
182886,201838.90277087
302000,339149.076989977
279950,284487.363015842
245000,273285.76772031
241763,231160.036183866
282500,266412.733114531
165000,174895.100795897
222000,212615.629319277
377000,389644.970083436
246500,200852.697828972
245900,258062.425299435
212000,300267.611186383
235000,262779.158659884
304572,273043.660468693
205000,194575.466677779
445000,426590.95217743
80000,268697.972608226
62500,74105.244673208
305000,340314.731176631
615000,699189.433921854
175900,178932.076054835
274900,307962.550442233
314750,364791.045833318
326369,353844.366796915
119900,151066.797679983
332000,350833.758021677
264778,291942.125755655
152500,157858.287117265
111000,138085.92682066
172500,137110.6183901
128000,179268.69192409
171000,177780.435274523
197960,210368.831550991
215000,235043.793639336
180000,189229.72169839
260000,171046.263219454
171000,210655.799436954
395000,350885.619387118
170000,126187.689427708
306500,309802.020109595
215500,250470.631583925
235300,236003.357855058
222000,234174.79703812
465000,424620.716240971
132500,140961.680932889
94810,155981.011418523
196000,197023.989947188
209300,196001.6933822
172500,182010.67119677
206000,199853.270977991
140000,156461.649834228
247627,275914.421411413
219000,195335.04364546
195000,211524.002884038
193000,204096.473331142
249760,247459.76393599
285000,260709.764063917
190000,169618.620517099
201000,212297.154922393
98000,119945.358610101
414000,320711.040078623
208900,203468.91678637
432000,530618.717067985
275000,269262.555800159
128900,139784.834224531
315000,339744.975950462
193000,228419.305963918
217900,227867.562912848
233500,214902.289781774
315000,290570.974267668
137000,224209.447870949
144000,154798.240935509
185000,210766.175833749
217500,221449.082099696
261812,246928.922457764
225400,236683.099305559
235000,214423.273579117
230000,257879.463827654
745000,723690.470856416
485000,318086.541619468
307000,317869.614636656
508000,578874.916265523
155000,171006.072643111
88500,86357.8673004241
249900,228854.972458001
225000,188041.22193685
43400,157773.751870793
193000,158374.090894915
169900,162789.519503448
201850,210698.574863405
156900,152557.011609394
168000,238861.562269335
195500,207023.549064514
256624,250428.857401944
207500,212874.196693676
163900,165570.558531902
164000,244488.783716369
199900,193486.153095576
185000,186157.3680985
303025,324481.987888423
58000,76023.3109013236
430000,331751.938460438
255000,180729.513775188
190000,138402.770522204
274000,297617.101332753
119900,137057.036842255
350000,244351.125827849
198900,186193.345745059
213500,211629.49593661
196500,216474.144930103
217500,186431.624693458
368900,340751.432847209
229900,195370.581721496
129900,164547.71953958
205574,161053.781773154
324811,358331.826637921
189000,192501.215609662
292000,284703.526901158
458362,437424.416662536
175000,175936.10043474
363000,360824.670303488
167500,167537.858902229
284900,287149.251761363
264900,318746.088372454
350000,343239.570857046
283000,297845.707586009
536000,546214.070988591
249000,271114.057833088
190000,299273.54076977
165950,209241.88079878
321921,333457.039392616
150000,182176.663839365
240000,259078.071773382
252000,210769.836207434
490000,508180.696777074
455000,424897.742160143
173000,167101.708931433
138000,149217.146540854
488150,461904.7735077
324900,310053.984107726
342900,317972.145388827
688246,535540.317268434
133500,174307.674422869
360000,393730.89628861
270000,310052.416970891
278000,243420.954164045
308000,303260.72016753
198000,205830.989535402
165000,184469.635034306
132000,156250.676558555
382000,319148.345922503
293000,312284.863867405
179000,175131.999460362
270000,276467.055856547
225000,225353.10849387
269900,269110.992751721
205000,224418.457734151
255000,269115.014740996
132000,118609.291754732
179500,173477.558608019
282000,295451.645527155
213000,222408.988727219
210000,213943.056478713
360000,404729.537922171
230000,219744.245224148
219000,212871.756008775
218550,225628.779517803
282500,267569.198256794
220000,235642.281732108
211000,204539.70005067
145000,110945.0599186
663000,503914.606755322
234000,232480.42025525
291103,265903.800677453
301428,332992.687489858
307160,290741.031529494
302038,256437.133803722
476887,545377.707226736
174900,183416.121562824
200000,242649.720452977
218000,210307.00078514
235000,240820.722451981
200000,210893.958837843
440000,533367.634101069
252466,293774.052488838
113900,113841.515381939
368000,391929.329968067
195000,260328.445699459
428052,447325.960783053
135000,181468.936366374
250000,251036.009737093
250000,233427.575064358
428411,365584.28225001
107000,88275.6982312336
144000,151186.737992271
388917,393455.242579229
164300,207058.584451223
273967,283788.706664763
120000,102058.859075311
296790,265673.199203928
140000,136191.6497719
383804,376581.3068848
560000,581668.171172126
610000,535074.642928029
125000,133024.031053321
155000,205595.244230599
199000,199665.896292993
297000,248748.517641111
324900,279457.870173179
264615,305459.498989101
348700,321923.887059513
326076,299820.651208655
348966,376469.382696553
322111,357842.862492162
280000,260989.929073406
208849,210018.98213999
389800,379866.011066263
327024,290370.180756011
314900,335081.768492701
247900,271903.015893665
351000,328239.204640034
226000,219782.620485216
360000,336892.298478123
231500,202933.913645777
114900,133024.031053321
209086,201764.081062286
214000,190305.003458965
374500,368631.866939507
162500,177471.905124378
625000,678545.158099161
264900,237229.873881283
189900,213020.791749554
422996,408726.938615334
98900,120368.831216075
117000,125795.595711223
320000,310551.36259304
198000,187966.916343698
399000,358718.920524071
152000,169859.409945778
172500,178971.438538165
205000,226453.604590691
251500,274633.916099259
1350000,650015.58147206
179900,187599.812877257
275900,252193.458164471
184900,188311.067138331
199900,228836.480046208
240400,232556.693907194
723940,558725.130985942
357500,363524.130688502
233334,257386.427108004
184900,184979.525458476
720000,585032.004738406
233333,257386.427108004
227000,195565.850196128
401315,373469.513931062
384900,395359.979263156
240500,198663.466541478
454900,383683.908358926
159900,155681.38585992
217000,204741.269903621
211000,204741.269903621
260500,267012.862659154
125500,134566.287825887
316928,292408.4069802
364025,363543.18491373
222000,224897.639814828
491000,300702.87705928
570000,442679.457545389
269405,289354.384758839
420000,377323.208424366
258000,280260.603457053
317500,244710.711004022
225125,218940.407042966
174600,170903.651666297
170000,145133.947748056
381324,345889.827780156
260000,201976.502270504
315000,339127.289552711
155500,180242.675280278
200000,194102.80189027
645000,545548.643259081
264196,234886.715172991
232000,222707.987539562
250000,212385.26137557
215000,220183.16080822
260181,348432.156232539
404410,429171.766068633
220000,209980.069512405
469405,380836.508622279
295000,241246.061826692
220000,223889.604850394
263000,253624.923434366
189900,201571.318776319
188000,208892.610102962
535000,503199.912149243
700000,609110.375079212
202000,204741.269903621
462751,371051.152270386
255000,247189.31637925
174000,131498.387225485
460000,422363.379733092
314900,298337.034448455
494000,458657.159334965
210000,200282.655569002
381000,339917.682291514
209900,208417.740171078
274568,250223.656032118
175000,174940.680858864
530000,541751.344336959
325000,279647.285591279
291697,303156.597653801
180500,164683.481920869
171053,165234.351570108
381660,386191.150700087
320000,262358.010409804
496492,441294.699423893
317000,312097.407007052
130000,169618.620517099
335127,281205.780604954
227000,213551.540507691
659900,564401.611186759
255000,247601.85722101
182500,155251.209950092
260000,257561.711932798
385000,348656.025776028
343164,275593.130012646
465000,459831.044665904
361000,333932.080356564
315000,260019.756894208
166000,188893.045401607
254890,283387.460056058
470000,409888.463894901
392753,436545.476968172
371755,354172.703442073
225000,191475.393708882
292500,282800.49618769
440000,378141.693248005
290000,325153.150806879
186000,193141.776020432
285000,285084.17681009
235585,243933.591514679
135000,128063.949384478
365000,323242.395299344
275000,234168.368566202
274087,262247.093998061
142000,143713.167507002
419900,388624.260937092
225000,200680.120546261
294000,235995.607414142
324215,301432.074712679
350000,312284.863867405
235000,209498.157890073
425000,323646.153171389
210000,229816.337281581
169900,222123.55349376
327000,276600.986058406
216000,196772.802087577
231000,218858.770540182
436600,441460.071633894
342000,316364.835539296
320000,265848.683027864
247000,229162.459009029
383000,302932.660011912
134900,124875.793954367
340000,359716.235725185
115000,141423.772668785
235000,225544.857758353
280702,243390.84500457
479500,419860.514593294
427565,481293.499618645
129500,180160.544007985
165000,121068.068795977
152000,152146.469169692
353500,329976.024654261
228500,194888.266283785
344800,286343.015211855
219000,121019.667207631
752000,633693.865982731
210000,205433.170406783
229000,194976.155014198
275000,295127.598797396
261000,245707.334175013
186000,245967.719130495
280500,234395.250415742
180000,226113.703305108
213000,222391.118148666
205000,121928.079946424
281376,299725.817790084
386437,300515.672533941
250000,233667.341971293
233000,214199.353575454
375014,300225.288916214
326500,289382.368776884
155000,152442.556028268
190000,161133.06123984
735000,633859.995446601
220500,191060.457903684
150000,142634.201757093
190500,181126.757238357
283655,282087.811552398
451421,356687.749332688
269900,245677.636507924
260000,245807.194687514
392000,391197.987880102
282500,277099.689367228
323794,274629.044109339
239500,199405.25456206
569000,497593.784220304
237000,180027.711838413
159250,182534.247149211
511000,373889.973679303
232000,215121.750421628
236000,194332.9690036
200000,191091.12643471
205000,209127.645640119
325208,278554.194383611
191500,167608.159658057
173500,169005.282668155
220000,208177.907934826
329500,299298.750034308
285000,281306.934662379
210000,207508.657635414
215000,183322.846079694
160000,117338.26846494
241500,219969.945358032
120000,133024.031053321
454900,397865.035132972
980000,570089.648598759
250500,236650.331953527
219900,190919.478985542
315000,292433.53804072
226000,158677.144054436
253500,227208.81735125
440000,248037.154074092
143000,125669.557173713
255000,275108.053925169
262750,252494.999010115
110000,132906.160189624
236900,213358.368997865
735000,598749.144522428
407523,328798.966528859
321000,306833.023441506
417877,380276.989442384
210000,200851.717979212
295500,272790.647571188
253000,291295.815969855
246000,204299.03254751
325000,323893.492407007
275000,227033.959280977
280145,277929.391867803
255000,220630.076093265
374000,381306.462006759
246000,247926.294585173
265000,272640.641680017
215000,210217.334773026
200000,157887.749311647
50000,230635.488527155
299234,332660.521041591
285000,262169.982148965
365000,315937.695442825
238500,205070.961196256
276000,277061.817360177
320000,304831.498631196
255000,245743.322123266
600000,454667.766336612
205000,188356.328789371
414100,341752.157528926
349000,309447.714034888
279900,263572.210810305
220000,213305.575474636
205000,200121.012517707
242500,236157.82761749
265750,247746.202194688
185000,206634.29833313
180000,172903.783882373
49900,103000.203496404
275000,213600.277870038
188000,171764.959208572
415000,296185.596987574
280000,242210.515883477
283900,402517.773868515
359900,333880.085997078
215000,202467.88354835
480000,389958.669253867
173000,181234.068975731
450000,515065.435065486
288000,232711.862303179
649000,569779.99878292
363000,290418.069963165
205000,227453.989385068
190500,170038.81312152
838000,664601.494985476
228000,208698.14463625
196000,157609.424081214
352000,263392.159010935
140000,163153.630544422
553000,520275.839839704
215000,174000.275476099
400000,336029.176842297
225000,204771.287640557
236500,203006.100758175
222000,206782.036147774
185000,162075.859414844
225000,229326.59972994
538321,655723.690526366
190500,200991.641241098
242000,228077.03133222
310000,331261.044954517
220000,177186.237005458
110000,113841.515381939
254900,220859.635968354
184900,293218.333345734
57500,92450.5468169853
415000,361457.445538172
444950,347608.043087061
156000,170399.302420476
307000,254061.397816837
320000,232110.751702261
250000,232531.594805958
206900,168111.015363302
296400,297996.673520839
483058,337467.787841777
325000,350922.562339614
232500,205096.99134871
250000,243014.318353259
294500,248569.597193063
227000,210816.137925243
212000,187134.443823507
238955,225004.265729785
273000,273901.995603713
355000,323143.637751734
345000,317532.880135298
250000,196826.989605572
395500,511760.703637585
287000,289881.569886528
650000,662383.776694001
139900,141318.23148837
199000,192512.728259684
92000,95927.6257000833
446000,495935.115570801
148500,163529.380895019
400000,414502.620364885
611379,431702.187685027
267000,258076.496537613
220000,194844.537403379
235000,284846.434080729
143000,112567.173750085
297000,265267.288171084
349000,414900.585876101
320000,260794.102433569
215000,184366.276845756
190500,190301.763840132
260000,211190.478283434
340000,269767.251299926
284858,259642.537397363
233000,219076.466705577
205000,190187.779736504
270000,235298.330087178
149000,176579.047357266
295000,356761.76358417
220000,183756.130309196
220000,225480.803194899
218000,231224.206211455
208500,177773.888722848
215000,217928.221400173
875000,627784.522231371
221900,215663.992202156
332900,367308.000546889
500000,365147.875729139
341000,353212.996859814
160000,161135.335978569
327500,619767.404622526
241500,203286.160510967
218900,206833.681603837
380000,219721.554674308
318813,324352.703281838
167000,194349.580101321
186000,228957.164996903
190000,191388.318492282
210000,203260.156317609
279900,280969.267031659
58000,81841.6311985225
155000,171758.780809292
144500,171288.184516623
220000,239552.271747486
537500,417495.311058738
185900,189861.625712676
245000,232688.857248386
191100,229392.141919262
198000,221182.272438059
255350,317546.57500545
350000,325316.32048449
215000,215765.874439391
259900,253066.330330026
237000,262185.663673242
173000,218467.020506396
167900,170727.320327963
267750,241160.18607447
140000,167762.977086184
214500,215656.900577455
208000,224119.400013144
79000,81207.2637969876
319825,348347.236526927
184000,180234.444298461
335000,136178.598744902
237000,255886.820325708
198000,199571.715672604
247848,253714.676525209
555000,486959.31474141
272000,242458.516503011
368639,358315.868821206
193500,192682.242473235
136500,181553.8733
590000,564356.339175143
359000,335709.032820862
210500,200533.901547045
190000,235337.94461962
215000,319608.54408363
195000,245976.460033021
278000,255734.115701081
175000,194917.345046382
201000,121688.045087877
192500,199190.08447818
410000,464373.876460972
319900,326614.381122711
136500,157924.357697488
350000,428475.914668672
189000,202925.54161379
160000,149836.090261422
239900,221244.958157506
214000,226910.542959412
253000,248732.580470651
422000,381098.904415069
220000,233374.881073168
277000,280662.759394284
208000,219796.916860145
130000,149523.607681898
331100,376484.854300133
186000,158901.679924582
168500,194515.715978562
470814,458091.179044602
55000,170885.574344191
257000,298685.878179051
300000,273335.874711204
144800,187903.238619122
247000,239830.265029351
257222,240054.317228626
233000,229444.531731231
475000,479090.33016284
160000,186093.559405443
295500,296692.014119161
266117,372020.322154604
150000,159153.965533938
212000,197527.566494655
395000,334842.93289691
180000,175732.728937374
401000,437214.737049115
389900,308116.712877592
157000,128724.085680397
113000,113841.515381939
162500,193160.139602674
307000,362560.498088422
195000,213617.447949727
106000,165464.542252237
175000,182989.692749284
233000,232220.936506986
388260,295979.129534165
299900,242963.174346676
224900,223625.804988424
245000,250494.731019003
243750,256757.999969497
210000,246309.406733087
255000,392184.904326253
379000,300058.402301943
850000,507090.943264552
229900,219305.878165145
275000,249451.712702349
228000,166237.636763135
384400,390689.00611012
337450,350286.398971612
191900,201877.571047606
192500,198909.957672855
242500,229767.29561379
710000,376503.038112979
171000,206545.501147091
192000,184366.276845756
260000,248912.696386086
275000,304352.489257459
172000,167177.391973843
316338,374705.077952438
279500,274417.819629908
223000,203121.09811363
285500,350191.980632296
300000,312595.34189154
226000,243209.966418771
273238,262062.06505215
362000,376512.878322167
178000,231852.02063134
198000,203768.487114902
230000,254250.893715842
551753,376581.3068848
219900,232737.303485002
335000,412445.044309796
322000,341758.735250706
228000,192112.094638559
212500,194753.766375707
196000,192361.39066052
420000,369402.693482936
202000,194177.642281922
68900,105565.349049216
339900,460400.608740688
241000,227074.552732965
655000,486516.67501593
350000,509455.623535123
267000,277567.543521363
220000,191732.387712104
249000,252240.703364465
170000,158439.158133755
320000,371524.881945581
361000,341326.978226279
251500,258669.543245724
175000,184687.513873111
298930,335891.536331526
219900,249651.165456459
267000,277671.16893006
429000,353565.290999918
238000,199027.589589113
260281,277222.902994687
315000,323308.058047882
250500,202861.183421766
296437,357896.739141589
227500,233957.533858387
173500,156132.422179291
186000,187297.342245539
289900,381125.287949766
293900,277509.68149952
667500,635751.506508309
434000,452880.713086385
220000,271926.490242602
215000,228282.84383799
280000,294521.026534219
169000,184749.877081745
205000,227675.197777695
224500,253303.351909711
154000,200755.45837741
175000,203832.819323706
244000,198366.641148384
285000,289436.37933655
182000,205759.512583641
67000,77053.5835374127
153000,130620.320032349
226500,212195.913945135
246900,281515.698744785
403000,474386.492578278
205000,240806.217421615
253000,251162.286136834
308400,312609.575563201
220000,231936.742378274
495000,358893.634346779
386000,400951.729357104
255000,246086.95474347
99000,110945.0599186
130000,144654.133460109
149900,158918.155213133
245000,217469.97250759
250000,274423.716872217
365000,399750.678003246
315000,346872.748779901
336500,339623.29007754
132000,171559.027866507
185000,198870.745914661
197500,213653.316468874
306000,339453.803940554
190000,211865.126753123
314000,376506.298155825
210000,219118.425816592
189000,181370.341673021
127500,134057.064671254
355000,422305.454705399
249999,287303.891961729
55150,188461.719013103
459000,405710.314727189
266500,210978.322447796
262500,297440.415546462
160000,173828.061477463
323846,359331.306163876
129900,186002.008440813
335000,255717.372754901
108000,106954.910780596
226827,244793.931450755
340000,310588.271782624
179900,210606.452123171
71500,194217.43780811
169000,176044.978619171
454900,456308.606005767
240400,230254.898000988
343000,329332.942452027
236000,220545.862144666
240000,241332.149132091
205000,204923.682222733
165000,181907.654881669
305000,296249.816139178
270000,291555.644585599
269900,234722.599986022
277421,292468.423915122
306835,212130.036408574
150000,164477.159661726
710000,425215.81512708
144900,157332.29595932
249900,242043.084524019
523000,484427.764217334
443750,430936.999063772
195000,125887.971079825
192575,211190.654712003
190000,209153.491730709
350000,326917.579900054
295000,267728.778994964
143500,152053.822637275
225000,168613.520217471
545000,343906.44643401
151900,102235.774697314
405000,391256.00169107
365000,286659.916821249
235000,248171.720388335
215000,202941.246237279
670000,684455.875811511
248000,198539.78954788
485000,353868.365524662
489000,411357.050904197
222500,196745.163534094
232000,177258.308662825
295000,279698.042103298
225500,212354.992834205
249900,249769.194333345
234500,215231.69445619
490000,220545.970226065
265000,236374.272837615
475000,390368.143093805
161000,169914.038402607
222000,253104.146194062
185500,161006.847780132
230000,213239.505643611
331487,268331.541226419
570000,550004.28844738
129500,155998.316120563
297000,253996.027999988
255000,198041.211974972
364000,333444.212994828
230000,193132.146095183
159000,158820.49224296
225000,232736.729310809
235000,152770.841696083
295000,253425.832370009
382000,273858.711445478
200000,194268.042204072
330500,291550.475130707
279900,254316.429691124
380000,257803.009595291
398880,387647.145235979
229000,226187.686922806
125000,113249.426896285
195000,187229.651124731
215000,212361.09734189
290000,226894.627223674
165000,197711.031364053
187500,178826.197447644
228000,209364.487848814
295000,293211.428740381
261500,236324.837296809
170000,160558.92547258
386000,344276.433676164
360000,350930.099846689
285100,277480.65299628
127000,161781.564592463
517000,418776.244347664
222000,180619.170049045
243000,221244.958157506
472759,413151.209149418
196000,120578.084734719
213000,191189.85704913
215000,211176.678675977
293000,258431.987661851
200000,148320.258026113
225000,221182.272438059
224900,193405.304664471
233000,210997.490993883
220500,185479.020186968
263000,236157.82761749
425000,449296.738313216
340000,279415.048945874
115000,138458.622332943
146000,158663.678853025
188000,164081.136473814
199900,204938.122487161
195000,159611.168356643
283000,267641.759567999
239900,218393.826777839
235000,205330.58414857
285000,284008.769791634
799357,561629.436362926
350000,237480.670495941
264000,249191.74023389
265000,265643.602513693
114000,147310.834203086
209900,201674.75428014
346500,295426.704851765
340000,281658.80608588
206500,211336.663142335
275000,243761.910261125
230500,207435.23804141
310000,289306.267477792
208500,224177.573797529
136500,196471.55272645
286592,240954.179394624
215000,146888.655889769
410900,344022.054751777
365000,372993.06253405
244500,234190.279183892
185000,172457.830553171
205000,166882.090277045
295000,267759.360367523
357964,386899.269171908
265000,246540.307299681
215000,221389.830600087
233000,259861.193162511
140000,177080.84544307
211500,181032.936562416
320000,323031.262383093
222000,217707.688885762
301500,280737.626142597
270000,242820.282406045
710708,538755.38421005
218000,200698.779421209
429700,380638.243559795
566125,508715.842499848
256000,276572.171877594
336000,270553.598705595
750000,489516.395097592
233000,231884.324812286
187000,198989.263902162
293000,271790.160830205
355900,348445.977411505
180000,128608.090714378
257000,218257.714754884
285000,302062.735947845
234500,221884.818438238
199900,170474.735026334
205000,193828.984180485
238000,233616.636270605
133000,167740.685932172
1201424,570227.634324073
430000,357807.972934734
232000,209474.072211799
285000,245727.462456017
231000,218942.962648583
433000,501151.523337677
605609,518405.27520017
450000,421250.029636049
312768,278375.594516209
135000,154852.199886286
197500,173963.33503323
703298,594034.942218887
429000,352803.562110008
160000,240938.429540219
355000,293241.412050647
282500,269097.364540504
352443,283162.190195359
395000,378727.270165113
190000,185731.294991748
285000,270259.42320706
249950,245210.29008212
245000,219156.363067272
262495,247870.103511984
265000,286450.898435111
226100,217842.937924756
272900,264983.705999108
207500,166858.807908643
223000,195869.134674203
369900,348950.105931009
251900,227071.257674752
234900,232137.439991324
150000,154277.65917227
825000,619571.556271987
775000,647982.383811019
244000,207749.636219874
389960,342761.994140219
215000,200174.080313791
155000,180787.414024147
491106,347971.970765258
310500,290096.126827435
272000,281622.564531458
111200,112390.238856993
339900,345772.145314807
700000,672346.31361577
371000,320215.367050794
235000,212354.992834205
179900,212952.975404586
218500,196755.278489599
315000,294024.174093791
132500,194168.370678152
205000,188809.960471527
