"sold_price",".pred"
495000,555660.150727015
111000,201825.913645353
230000,216321.227803518
425000,467505.021911129
150000,162092.394430833
182782,214673.125812494
295299,296532.336945267
125000,92498.723818903
165000,149537.046101988
110000,138825.347783748
139500,86924.6757765246
206000,208594.33155136
308000,384246.314275917
211900,276852.686042635
175000,184125.524562423
274900,316685.305348019
240000,239578.304091581
199000,187948.250401521
240000,315693.568152477
247300,223687.465808475
425000,486849.178813648
215000,228100.559089748
150000,227909.844876349
205000,213353.635347531
410000,395388.191660751
187000,212700.216177888
217500,245901.715959932
90750,105352.385147391
145000,146900.946250564
238000,288095.649329299
130000,99036.6855297902
231927,216615.938011222
172000,234350.959678428
152500,181901.196026379
152000,202153.598311655
280000,215990.553655758
152000,138752.230451529
432000,474166.647237027
155000,152510.376206299
180000,244358.813639443
255000,247956.305382196
207900,231064.872608332
214376,258404.122994407
365000,276950.674232745
162500,151672.426935427
200000,222311.345048695
333000,395587.393901459
271729,260689.6111539
180000,218862.780592372
213000,247039.452556964
188900,235159.244757907
257000,271170.976768573
168750,235004.75315447
507500,481930.750628026
271000,248230.722401959
212500,317433.337128537
154000,262303.371809296
297000,285939.308717718
118000,133798.214124446
485000,432384.762745872
245000,236442.608773452
355000,428036.802621202
168000,201042.893416006
182900,233473.409655316
330000,358499.620178587
671993,555685.86213275
245900,186468.204384432
305000,373732.177854752
201000,209744.16024216
290000,338819.033188303
183000,209411.839349568
852500,649363.126047284
83000,74142.4708409801
210000,230059.815920135
310000,293524.351035851
101600,191209.178133365
251000,263396.728168686
535000,464796.800827917
169900,209457.527981741
318337,343015.739083297
219000,250403.264755556
188000,180604.141469439
155000,214355.65213945
263783,267299.38048758
180000,141799.849676843
352500,346932.496278985
484000,491580.098060301
214890,212586.805370853
222593,195428.259057227
194900,204692.229528617
159900,147217.15735615
196917,235750.456805332
483928,458847.987062032
290000,304508.720967893
287000,308101.164865274
467500,439083.791412167
307900,379607.367031171
289000,227697.55735133
235000,258042.415192508
169500,224098.717831811
323000,318009.870038497
245000,264824.034897059
277700,292686.433231123
263000,287974.895554727
246900,229677.26207808
180000,192584.432093619
829000,459046.591286842
190000,182309.942793129
499900,465406.76628882
225000,198083.958627322
154000,126013.111612208
185000,216246.52359136
245500,287432.955922034
310000,308658.109191302
333000,386795.223021146
316500,335314.205081169
305000,281331.639249445
175000,224984.833808702
215000,266548.641584374
203215,215417.396256583
